70.0 67.0 136.0 
46.631 124.525 132.821 
47.0 127.0 126.0 
61.0 4.0 121.0 
63.0 3.0 126.0 
69.4425 119.0 73.1931 
67.0 118.0 72.0 
82.0 81.0 168.0 
80.0 86.0 170.0 
67.2051 68.9707 155.309 
62.0 75.0 167.0 
49.0 77.0 54.0 
46.0 76.0 54.0 
20.0 88.0 190.0 
20.0 91.0 195.0 
57.0 81.0 60.0 
53.0 73.0 59.0 
53.8797 33.022 111.372 
56.0 31.0 106.0 
42.0 59.0 156.0 
35.0 63.0 154.0 
73.0 86.0 162.0 
81.0 82.0 160.0 
53.0 127.0 123.0 
52.406 131.777 124.38 
51.0 79.0 85.0 
43.0 76.0 87.0 
51.8021 66.0829 79.1969 
44.0 77.0 77.0 
31.0 21.0 135.0 
28.0 16.0 140.0 
47.0 140.0 118.0 
52.0 140.0 122.0 
112.0 108.0 74.0 
113.0 105.0 81.0 
63.0 132.0 115.0 
61.0 132.0 115.0 
69.2051 11.1604 145.77 
68.3626 8.0335 141.863 
15.0 91.0 172.0 
21.0 87.0 174.0 
26.0 92.0 171.0 
27.0 93.0 171.0 
49.2184 118.832 131.146 
47.0 118.0 129.0 
55.1443 51.0006 115.77 
44.0 46.0 120.0 
90.9244 62.0787 115.186 
90.1945 64.5082 118.949 
59.4544 129.386 117.564 
58.0 127.0 121.0 
30.0 4.0 122.0 
33.0 7.0 116.0 
119.173 110.701 213.007 
116.0 119.0 211.0 
22.5837 96.3112 105.602 
22.0 95.0 107.0 
108.0 48.0 110.0 
107.0 44.0 109.0 
49.0 16.0 159.0 
52.0 13.0 157.0 
59.0 35.0 106.0 
63.0 35.0 109.0 
51.0 18.0 106.0 
52.0 14.0 118.0 
55.0 57.0 143.0 
54.0 51.0 140.0 
13.0 98.0 180.0 
18.0 102.0 175.0 
34.1102 91.1718 131.699 
34.0 91.0 139.0 
73.0934 11.6519 146.32 
69.0 10.0 148.0 
12.0 110.0 99.0 
14.0 111.0 94.0 
84.0 80.0 176.0 
90.0 84.0 173.0 
100.0 49.0 90.0 
89.0 49.0 96.0 
51.9211 52.6684 97.42 
54.0 51.0 95.0 
69.0 75.0 138.0 
68.0 80.0 139.0 
48.0582 69.0729 67.8369 
53.3399 73.2645 68.8011 
51.0069 135.576 122.008 
53.0 136.0 127.0 
45.0 7.0 144.0 
49.0 3.0 144.0 
49.0 140.0 130.0 
58.0 145.0 135.0 
92.0 68.0 120.0 
96.0 62.0 122.0 
49.9682 71.8989 132.327 
49.0 72.0 136.0 
4.0 21.0 139.0 
2.0 16.0 144.0 
97.0 112.0 99.0 
96.8117 107.921 98.7021 
24.5937 90.8773 115.851 
21.0 79.0 117.0 
27.0 87.0 123.0 
25.0 83.0 122.0 
77.0 74.0 149.0 
80.0 67.0 156.0 
47.2169 70.2007 64.6686 
42.0 80.0 66.0 
58.0 126.0 80.0 
52.0 138.0 71.0 
48.0 93.0 148.0 
45.8766 96.355 151.567 
47.8152 16.8192 123.981 
41.0 20.0 123.0 
100.274 107.748 183.449 
90.0 113.0 182.0 
108.695 106.873 81.5926 
107.0 98.0 93.0 
67.0 42.0 138.0 
67.0 46.0 140.0 
46.1676 82.7265 155.633 
48.0 83.0 151.0 
81.3548 11.4949 147.432 
81.0 8.0 146.0 
52.0 119.0 140.0 
53.0 122.0 142.0 
71.0 86.0 124.0 
73.0 88.0 127.0 
72.0 74.0 170.0 
75.0 70.0 169.0 
98.0 76.0 168.0 
98.0 77.0 166.0 
51.8959 92.9644 129.83 
48.0 95.0 130.0 
28.0 102.0 109.0 
32.0 109.0 105.0 
95.0 39.0 110.0 
95.0 45.0 104.0 
30.5322 74.7895 152.144 
30.0 72.0 151.0 
60.0 64.0 86.0 
61.0 63.0 82.0 
55.4423 48.0066 114.273 
60.513 47.8824 116.672 
98.0 107.0 99.0 
102.0 105.0 99.0 
57.0 134.0 110.0 
58.0 134.0 114.0 
15.0295 107.348 98.6841 
25.0 115.0 97.0 
20.0784 92.9644 117.709 
20.0 90.0 123.0 
69.0 7.0 141.0 
70.0 4.0 137.0 
25.8687 27.4425 128.762 
21.0 29.0 132.0 
77.0 98.0 140.0 
77.0 99.0 136.0 
23.7056 94.276 111.097 
27.0 98.0 116.0 
86.8314 104.495 139.699 
84.0 106.0 142.0 
50.0 74.0 133.0 
52.0 73.0 131.0 
57.0 75.0 66.0 
54.0 80.0 68.0 
70.0 127.0 76.0 
70.0 134.0 70.0 
18.0 7.0 153.0 
24.0 3.0 156.0 
81.8687 80.3737 153.755 
78.0 83.0 146.0 
83.0 62.0 122.0 
78.0 60.0 125.0 
101.037 106.388 90.4886 
98.0 109.0 92.0 
82.0 99.0 148.0 
80.0 93.0 145.0 
76.3499 11.386 145.748 
78.0 3.0 146.0 
68.6898 75.4289 132.098 
64.0 71.0 129.0 
80.8445 67.8975 121.787 
83.0 75.0 127.0 
49.7709 73.0423 86.6443 
55.0 74.0 87.0 
53.0 8.0 166.0 
61.0 5.0 169.0 
24.0288 32.2918 122.182 
23.0 27.0 121.0 
14.0 93.0 113.0 
12.0 90.0 118.0 
45.0 98.0 154.0 
49.0 97.0 157.0 
23.0 49.0 138.0 
14.0 57.0 138.0 
68.0 48.0 115.0 
63.0 42.0 120.0 
35.6378 73.9942 151.74 
41.0 72.0 151.0 
62.0 28.0 122.0 
65.0 26.0 120.0 
28.4095 74.4075 150.551 
23.0 80.0 152.0 
