424 627 33.3868 0.372753 
239 628 83.4669 0.3902 
239 629 16.6934 0.208326 
328 630 133.547 0.644962 
328 631 33.3868 0.517721 
425 632 16.6934 0.0678303 
425 633 33.3868 0.292095 
228 634 16.6934 0.0870234 
228 635 16.6934 0.128957 
438 636 16.6934 0.121567 
438 637 33.3868 0.19784 
878 638 100.16 0.596057 
878 639 16.6934 0.10479 
488 640 16.6934 0.259159 
488 641 50.0802 0.19299 
217 642 33.3868 0.228745 
217 643 33.3868 0.218963 
54 644 250.401 1.13471 
54 645 33.3868 0.285046 
160 646 450.721 1.88987 
160 647 16.6934 0.185581 
109 648 133.547 0.793926 
109 649 16.6934 0.133798 
604 650 16.6934 0.043823 
604 651 16.6934 0.192397 
381 652 33.3868 0.335558 
381 653 16.6934 0.154206 
173 654 83.4669 0.904997 
173 655 16.6934 0.201328 
633 656 16.6934 0.131113 
633 657 16.6934 0.105006 
552 658 16.6934 0.0514473 
552 659 16.6934 0.130129 
322 660 16.6934 0.119666 
322 661 33.3868 0.321098 
197 662 33.3868 0.414834 
197 663 16.6934 0.324719 
428 664 16.6934 0.108894 
428 665 16.6934 0.0873124 
99 666 16.6934 0.0316401 
99 667 16.6934 0.155044 
594 668 333.868 1.17101 
594 669 16.6934 0.319631 
59 670 16.6934 0.132779 
59 671 16.6934 0.169893 
206 672 33.3868 0.27341 
206 673 16.6934 0.21749 
15 674 3138.36 3.7245 
15 675 16.6934 0.241241 
252 676 66.7735 0.317168 
252 677 16.6934 0.107603 
39 678 16.6934 0.114048 
39 679 16.6934 0.17581 
645 680 16.6934 0.129738 
645 681 16.6934 0.135203 
307 682 16.6934 0.181624 
307 683 16.6934 0.089166 
352 684 50.0802 0.40715 
352 685 16.6934 0.264895 
391 686 16.6934 0.0712157 
391 687 16.6934 0.270092 
487 688 16.6934 0.251062 
487 689 16.6934 0.0784601 
374 690 50.0802 0.249521 
374 691 16.6934 0.161233 
184 692 16.6934 0.0751622 
184 693 16.6934 0.0973383 
586 694 16.6934 0.063007 
586 695 16.6934 0.109628 
451 696 16.6934 0.132704 
451 697 16.6934 0.141183 
209 698 16.6934 0.0756776 
209 699 16.6934 0.177379 
459 700 33.3868 0.245144 
459 701 16.6934 0.178905 
64 702 717.816 1.63404 
64 703 16.6934 0.149642 
588 704 200.321 0.90261 
588 705 16.6934 0.0952268 
83 706 233.707 0.946015 
83 707 33.3868 0.283153 
674 708 3121.66 3.66463 
674 709 16.6934 0.137903 
510 710 16.6934 0.0825044 
510 711 16.6934 0.131434 
502 712 16.6934 0.0580313 
502 713 33.3868 0.243735 
285 714 33.3868 0.4397 
285 715 16.6934 0.0599603 
367 716 50.0802 0.424861 
367 717 16.6934 0.0977379 
81 718 217.014 1.64978 
81 719 16.6934 0.143085 
179 720 283.788 1.20896 
179 721 33.3868 0.283656 
417 722 33.3868 0.126614 
417 723 16.6934 0.160802 
260 724 100.16 0.530728 
260 725 16.6934 0.286736 
471 726 16.6934 0.122837 
